datetime,headline,summary,source,url,related,ticker
2025-11-14 12:38:07,Cloud AI Update - VAST Data and Google Cloud Expand AI Accessibility,"VAST Data has announced an expanded collaboration with Google Cloud to enhance the accessibility of enterprise AI across hybrid cloud environments. This partnership introduces the VAST AI Operating System as a fully managed service on Google Cloud, enabling seamless connectivity between on-premises and cloud environments without the need for complex data migrations. The integration aims to simplify the deployment of AI workloads globally, allowing organizations to operate AI models across...",Yahoo,https://finnhub.io/api/news?id=0a4b55816c213d3a60492c4f0dd581834de2fcdd1eb90dd08c1b20fedc7e3cd8,AAPL,AAPL
2025-11-14 11:33:27,"Apple and OpenAI Must Face X Corp's Antitrust Lawsuit, U.S. Judge Rules",Court allows Elon Musk's X and xAI to move forward with claims of AI market monopolization.,Yahoo,https://finnhub.io/api/news?id=e5606e6ef02a079a8c444aea61180f6b04a2995d8dcd69239c807eb46e577283,AAPL,AAPL
2025-11-14 11:00:00,How Does Apple Make Money?,Here's how Apple makes money and how its business model could change in the coming years.,Yahoo,https://finnhub.io/api/news?id=517dba3955291d12f93fa407db27eec27c8379f3031671e749a5131439775255,AAPL,AAPL
2025-11-14 10:44:09,Burry’s Depreciation Gripe Shines Spotlight on Big Tech Profits,"The head of Scion Asset Management, who’s best known for his bet against the US housing market before the 2008 global financial crisis and recently terminated his hedge fund’s registration with the Securities and Exchange Commission, suggested that the lengthening depreciation schedules for computing gear from technology behemoths like Meta Platforms Inc. and Alphabet Inc. enables them to artificially pad their earnings growth.  Shares of the four biggest spenders on artificial intelligence infrastructure — Meta, Alphabet, Amazon.com Inc. and Microsoft Corp. — are in the green this year.",Yahoo,https://finnhub.io/api/news?id=face1aadba57e278fa8574afc76277c5a93e163fcea69d3d007c11c98af6bf0d,AAPL,AAPL
2025-11-14 07:18:38,Apple's China iPhone sales jumped 22% in month after iPhone 17 launch,"BEIJING (Reuters) -Sales of ​iPhones in China rose 22% ‌from year-earlier levels in the first month after the ‌iPhone 17 series launched, even as the broader market softened, a private survey showed on Friday.  The new lineup drove most of ⁠Apple's smartphone ‌sales in China in the period from the September 19 launch, ‍with the 17 series accounting for nearly four-fifths of units sold to consumers, according to ​the data from research firm Counterpoint.  Sales of ‌iPhones in China were down 5% during the first month after the iPhone 16 line launched in September 2024.",Yahoo,https://finnhub.io/api/news?id=58e0d02cf14ab407fe99ecf9a43b486d535de6f35b3248d8c58ccab712bf1534,AAPL,AAPL
2025-11-14 06:15:00,Netflix’s Stock Split Is Almost Here. Eli Lilly Could Be Next.,"The drugmaker’s stock checks all the boxes for a split. the price keeps climbing, the company is on fire, and it’s a bull market.",Yahoo,https://finnhub.io/api/news?id=68bf9136101267c110f514e7c3cc75ed436a4bc618925c5d4872d4630ce10c67,AAPL,AAPL
2025-11-14 06:00:51,"Millions more to be hit by tax threshold freezes, warns IFS","Labour's freeze on thresholds is dragging millions more into paying higher tax rates, the IFS has warned.",Yahoo,https://finnhub.io/api/news?id=ce742f6510c1a1196be78996670206d5b46887da509ed2d6361bc66ef18bed0f,AAPL,AAPL
2025-11-14 06:00:11,"Wall Street will keep investing in crypto, says Coinbase exec","According to Brett Tejpaul, head of Coinbase Institutional, institutional investors are now taking crypto seriously as part of modern investment portfolios.",Yahoo,https://finnhub.io/api/news?id=f29a47f66a56c16174b1b010ab0f544027f5933eeb6e430d6f4ecbb26b0ef516,AAPL,AAPL
2025-11-14 04:39:31,3 Dow Jones Stocks with Promising Prospects,"The Dow Jones (^DJI) is packed with iconic businesses that have built strong brands and durable market positions. A select few continue to thrive, delivering solid returns and proving their resilience in an evolving market.",Yahoo,https://finnhub.io/api/news?id=de103573d874e583167284136d4849b507a5283cb345e91613a3588c213b6166,AAPL,AAPL
2025-11-14 04:36:17,1 Value Stock Worth Your Attention and 2 Facing Challenges,"The low valuation multiples for value stocks provide a margin of safety that growth stocks rarely offer. However, the challenge lies in determining whether these cheap assets are genuinely undervalued or simply on sale due to their potentially deteriorating business models.",Yahoo,https://finnhub.io/api/news?id=3709ac86b36508bf84d8d5bea240ae2660d9c8a7fa5e15275cc94e69c683297e,AAPL,AAPL
2025-11-14 04:20:12,Apple (AAPL) Forecasts Best Holiday Quarter Ever With Double-Digit iPhone and Services Growth,"Apple Inc. (NASDAQ:AAPL) ranks among the best long-term stocks to buy according to D. E. Shaw. Following Apple Inc. (NASDAQ:AAPL) ‘s quarterly results, UBS maintained its Neutral rating and increased its price target from $220 to $280 for the company’s shares on October 31. Despite facing more difficult year-over-year comparisons, the tech giant’s earnings exceeded […]",Yahoo,https://finnhub.io/api/news?id=da591315233960606abba80941dca32fb82d4a395984c4d0d118aa75b2b106a9,AAPL,AAPL
2025-11-13 23:31:00,Berkshire Without Buffett: What’s Next for the Company and the Stock,"As the legendary investor prepares to step down as CEO, here’s what his designated successor, Greg Abel, should do to bring Berkshire into the 21st century.",Yahoo,https://finnhub.io/api/news?id=4ca07fbf20b0c307d1ff8d8fcc975d7bc6c6993d32b9c77e7c87422fef7576ab,AAPL,AAPL
2025-11-13 22:05:00,"Berkshire May Have Sold Apple, Bank of America Stock in Third Quarter","Berkshire Hathaway  sold $12 billion of stocks in the third quarter, and  Apple  and  Bank of America  lead the list of potential sale candidates.  Berkshire likely will release its quarterly 13-F report late Friday detailing its equity holdings of U.S.-listed securities as of Sept. 30.  Friday is the deadline for 13-F filings, and Berkshire typically waits until the final day to file.",Yahoo,https://finnhub.io/api/news?id=c0f644ce8fa1118a3ba407376e33a3a9d23090cef3565f27088245a1fed6f6b2,AAPL,AAPL
2025-11-13 21:45:07,Apple’s MLS Streaming Shift May Alter Revenue-Share Plans,"When Apple and MLS announced their 10-year streaming tie-up in 2022, there were two key financial components: a $250 million annual guarantee from Apple, plus the opportunity for MLS to get a share of additional revenue if the new Season Pass subscription product achieved a certain level of success. But starting next season, MLS Season …",Yahoo,https://finnhub.io/api/news?id=d8632e3f85b654555b042bb00aa615230af3e02c63a049852e4699380dde2bcb,AAPL,AAPL
2025-11-13 21:13:00,Apple Stock Outperforms Big Tech Peers During Selloff,"Apple  stock was down slightly on Wednesday, but still performing better than most of its Magnificent Seven peers as Wall Street rotates its investments out of tech names that are spending big on artificial intelligence.  The stock market took a hit on Thursday as investors turned their focus from the government shutdown to concerns that the Federal Reserve wouldn’t be cutting interest rates again in December.  On top of those concerns, there was a continued decline in tech stocks as investors worry about hefty AI spending and high valuations.",Yahoo,https://finnhub.io/api/news?id=d6c7d8ade404ed3330528412533c571525cf1bae15d0d51bb058ccb00476f94b,AAPL,AAPL
2025-11-13 21:01:45,AI-Fueled Apple Partner Engineers New Buy Point. Then This Happens.,"Partnering with top brands like Apple, Amazon and Tesla, Jabil stock targets a breakout but hits resistance.",Yahoo,https://finnhub.io/api/news?id=fdee767b8b59ab2e5520becd9cf73a8b2942ff65a0f778e429c8f96e1cfbaa0a,AAPL,AAPL
2025-11-13 20:44:54,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q3 2025 Update,"Kenneth Fisherâs Q3 2025 portfolio update: NVDA leads, Apple and Microsoft expanded. See top stock picks and portfolio shifts. Read here for more insights.",SeekingAlpha,https://finnhub.io/api/news?id=82565079d0e3e585ecae94be31e30982bd73627cd306f952901e881b97c65e2f,AAPL,AAPL
2025-11-13 20:29:00,Apple lowers App Store commissions for 'mini apps',"SAN FRANCISCO (Reuters) -Apple on Thursday said it would lower commissions for ""mini apps"" on iPhones ​and other devices.  Under the program announced Thursday, that rate will come down to 15% ‌for developers of mini apps - often game titles and other apps that are offered inside a larger ""host app"" - if they adopt certain Apple technologies such as its method for declaring an age range of the user.  Mini apps are ⁠most common in China, ‌where popular apps like Tencent Holdings and Alipay host scores of game titles or other services inside their primary application.",Yahoo,https://finnhub.io/api/news?id=2bdf23746caa7714fb63a7e4672d20827396b7d34bba0b0102e997a8708619da,AAPL,AAPL
2025-11-13 19:53:10,How to build a winning portfolio like a pro,"Worried this AI-fueled rally is a bubble waiting to pop? On Trading Pit, Stocks in Translation host Jared Blikre and Trader Talk host Kenny Polcari break down how pros really manage risk, from matching your timeframe and goals to using the S&P 500 (^GSPC) as a core benchmark. They walk through sector rotations in healthcare and utilities, show why charts flagged Lululemon (LULU) and Palantir (PLTR) as “priced for perfection,” and explain the volatility trade-off in names like IonQ (IONQ) versus broader tech ETFs. You’ll learn how to avoid accidental overexposure to giants like Apple (AAPL), use basic technicals and P/E ratios, and keep emotions in check as you build a portfolio that can survive the next round of market turbulence. For full interviews, highlights, and key insights, check out more from Yahoo Finance Invest.",Yahoo,https://finnhub.io/api/news?id=381aeb3e7162acb1636a9deb772b7781c5d1ef76f5a2bd38013311759ef2b3f0,AAPL,AAPL
2025-11-13 18:54:48,Friday's big stock stories: What’s likely to move the market in the next trading session,"Stocks ended lower, with all three major U.S. indexes logging their worst days in over a month as the sell-off of tech stocks intensified. ",CNBC,https://finnhub.io/api/news?id=5019af8ddc43b6d013acf35ea95c0bd96495f79a81383ec8afcf6d2f495e3f99,AAPL,AAPL
2025-11-13 18:25:07,Apple's Shocking 15% WeChat Deal Could Upend China's $4.5B Mini?Game Economy,"Cupertino bends, Tencent protects its empire, and a year?long standoff finally breaks.",Yahoo,https://finnhub.io/api/news?id=14133a795ac2fe0934ac1bab01cf83093ab70dfb3739b51673c477ed31d5438d,AAPL,AAPL
2025-11-13 18:25:00,Tesla Stock Drops Below $400. Retail Investors Keep Buying.,"FEATURE   Tesla stock was slumping Thursday as the market took it on the chin. Despite recent declines, shares remain very popular with retail investors. Shares of the electric vehicle maker were down 7.",Yahoo,https://finnhub.io/api/news?id=5f5070f094d1aaeb07bd459c3d7d9d9d19965b3651566f957534ce19a7d2bac0,AAPL,AAPL
2025-11-13 17:00:00,Allegion Announces Expanded Wallet-Based Access Control Solutions with Zentra and Gatewise at OPTECH 2025,"Allegion US, a leader in security and access solutions; Zentra, an Allegion US brand delivering resident-first smart access for multifamily communities; and Gatewise, an Allegion US brand focused on gate, perimeter and amenities control for apartments, will showcase newly expanded wallet-based access control solutions at OPTECH 2025. Zentra, already recognized as the first to bring resident key functionality to Google Wallet™, will showcase its proven wallet-based access features integrated with",Yahoo,https://finnhub.io/api/news?id=0dde0faa92b6ecb8c98e6ece2f9567c9b67dd7f4f8e20c7dce4b93849c735716,AAPL,AAPL
2025-11-13 16:34:00,Corning Rides on Strength in Consumer Electronics: Will it Persist?,GLW surges on strong Specialty Materials demand as premium glass adoption climbs across top smartphone makers.,Yahoo,https://finnhub.io/api/news?id=81564bd43a2e901d0daa71085b53bef5962545ce3e23697360c8f7a4837fec1f,AAPL,AAPL
2025-11-13 16:29:41,Jim Cramer Discusses Reports of Apple (AAPL)’s AI Deal With Google,"We recently published Jim Cramer Discussed These 25 Stocks In An Important Show About AI Spending. Apple Inc. (NASDAQ:AAPL) is one of the stocks Jim Cramer recently discussed. The day this show was aired, media reports suggested that consumer electronics giant Apple Inc. (NASDAQ:AAPL) was going to pay $1 billion to Google to use the […]",Yahoo,https://finnhub.io/api/news?id=55fdc588e74310d6f843528f27f07e15f6fc26a1ea124c2e76caf7dd41fd2cb1,AAPL,AAPL
2025-11-13 16:29:28,Jim Cramer Discusses Skyworks’ (SWKS) Announcement To Buy Qorvo,"We recently published Jim Cramer Discussed These 25 Stocks In An Important Show About AI Spending. Skyworks Solutions, Inc. (NASDAQ:SWKS) is one of the stocks Jim Cramer recently discussed. Skyworks Solutions, Inc. (NASDAQ:SWKS) is a semiconductor company that makes and sells signal processing chips. Its products include radio frequency chips, which it is widely believed […]",Yahoo,https://finnhub.io/api/news?id=5d9669f42db72d2af7eff6b2f18233238445723be2c7ea8a1918dfcd7451a499,AAPL,AAPL
2025-11-13 16:20:51,Tesla Is Working to Add Apple CarPlay in Bid to Boost Vehicle Sales,"The CarPlay platform — long supported by other automakers — shows users a version of the iPhone’s software that’s optimized for vehicle infotainment systems.  Adding CarPlay would mark a stunning reversal for Tesla and Chief Executive Officer Elon Musk, who long ignored pleas to implement the popular feature.  Musk has criticized Apple for years, particularly its App Store policies, and was angered by the company’s poaching of his engineers when it set out to build its own car.",Yahoo,https://finnhub.io/api/news?id=dea970a5eefa20e91edf16eda6670d59ebb42c1034dff7e7b98734f9d6096f10,AAPL,AAPL
2025-11-13 16:10:00,Tesla Stock Drops as Retail Investors Continue to Pile Into Shares,"Despite recent declines, shares remain very popular with retail investors.  Shares of the electric vehicle maker were at $407.52, down $23.08, or 5.4%, in midday trading.  Tesla stock was the worst performer in the  according to Dow Jones Market Data.",Yahoo,https://finnhub.io/api/news?id=80c66b8c3aa84a88817575a514a9489c01ffc74c91206fd399a1a1b343a6d2ba,AAPL,AAPL
2025-11-13 15:24:00,"The Zacks Analyst Blog Highlights Apple, Procter & Gamble and UnitedHealth","Zacks spotlights Apple, Procter & Gamble, and UnitedHealth as analysts assess growth outlooks, margin pressures, and evolving catalysts across sectors.",Yahoo,https://finnhub.io/api/news?id=976fe973c9591a841bc29d6cdb95bd2eefc0b06b2f95dd3ac94b0219f24b6198,AAPL,AAPL
2025-11-13 15:12:59,Nasdaq Up 10x More Than Bitcoin This Year — But Wintermute Calls BTC the Real Bullish Play,"The Nasdaq has surged 21.86% so far in 2025, nearly ten times Bitcoin’s 2.96% gain, but crypto market maker Wintermute believes the tables could soon turn in favor of BTC.The Nasdaq-100, a tech-heavy stock index tracking giants like Apple, Microsoft, and NVIDIA, has far outperformed Bitcoin in 2025 as risk ...",Yahoo,https://finnhub.io/api/news?id=2e7c806f31e562a616a2211fd60e71a9a91ea970bcb559c8eeb99ab639d8b531,AAPL,AAPL
2025-11-13 14:57:24,MLS games head to Apple TV in 2026 as Season Pass subscription ends,"Major League Soccer games will be added to the standard Apple TV streaming service, leaving behind the add on subscription package known as Season Pass. ",CNBC,https://finnhub.io/api/news?id=cd44ad8de5d3483987c04e248545fcf8b6db26a2afe4c1c183935b7e7f228279,AAPL,AAPL
2025-11-13 14:17:41,Apple refused permission to appeal UK ruling on app store commissions,"LONDON (Reuters) -Apple was on Thursday refused permission to appeal against a London tribunal ruling that it abused its dominant position by charging ​app developers unfair commissions, though the tech giant said it would pursue ‌an appeal to a higher court.  The Competition Appeal Tribunal (CAT) ruled against Apple last month after a ‌trial, finding Apple had abused its dominant position by shutting out competition in the app distribution market and ""charging excessive and unfair prices"" as commission.  The decision left Apple – which has faced mounting pressure from regulators in the U.S. and Europe over the fees ⁠it charges developers – ‌facing a potential bill of over 1 billion pounds ($1.3 billion).",Yahoo,https://finnhub.io/api/news?id=c7241b910b7be6602bf5572bbd4163ed8ad86963b156d547687014bf3a0b4342,AAPL,AAPL
2025-11-13 14:05:14,Apple and Tencent Strike 15% Fee Deal for WeChat Mini Apps,Agreement ends yearlong talks and opens new revenue stream for Apple while easing pressure on Tencent.,Yahoo,https://finnhub.io/api/news?id=8bdfae3c61e3a8f3f69cb5d0abadd36657f424e76e1c729e76e6966a6ddfe74d,AAPL,AAPL
2025-11-13 13:24:17,"Tencent Posts 15% Revenue Jump, Sustaining Growth Without Splashy AI Bets","The results underscore how Tencent can afford to take a more measured approach to AI development than many of its more aggressive rivals.  Unlike Alibaba Group Holding Ltd. and ByteDance Ltd., which have plowed billions into AI infrastructure and product roll-outs, the Shenzhen company is focusing more on integrating the technology into its core money-making services including the social media platform WeChat and game publishing.",Yahoo,https://finnhub.io/api/news?id=ea00b3c40f1d2f27e072e54b44c06172d5096b1046ecbf0911e52752f6c7c492,AAPL,AAPL
2025-11-13 13:20:04,Apple cuts App Store fee in half for 'mini apps' that integrate more of its software,The Mini Apps Partner Program offers app developers the better fee in exchange for using some of Apple's technology to build their apps.,CNBC,https://finnhub.io/api/news?id=5f7f0c6a0c64f226a9de56b39e98f76f7c40fedd6fd748624cf79973dcc8f475,AAPL,AAPL
2025-11-13 12:39:00,Touchstone Dividend Equity Fund Q3 2025 Portfolio Review,"The Touchstone Dividend Equity Fund (Class A Shares, Load Waived) outperformed its benchmark, the Russell 1000 Value Index for the quarter ended September 30, 2025.",SeekingAlpha,https://finnhub.io/api/news?id=acf14dab74b70c8202d42699a0fafbbeb35889c0ebf7bfe71482fca59d242597,AAPL,AAPL
2025-11-13 11:47:07,Tencent and Apple reach 15% fee deal for WeChat mini apps,"Investing.com -- Tencent Holdings Ltd. has reached an agreement with Apple Inc. that will allow the iPhone maker to process payments and collect a 15% commission on purchases made in WeChat mini games and apps, Bloomberg reported Thursday.",Yahoo,https://finnhub.io/api/news?id=4460348a95230a91840e41e9508fc90bdf292cf7352379429dfd823c746a648d,AAPL,AAPL
2025-11-13 10:38:57,Tencent Q3: This 'China Risk' Stock Should Already Be Trading Higher,"Tencent Holdings Limited posts robust Q3 growth led by gaming, AI ads, and global expansion. Click for my earnings update for TCEHY stock.",SeekingAlpha,https://finnhub.io/api/news?id=67a263b029e1c8b29b9383ec2bc9cc3d5d8e6ae7c278ab40b632536cde79caeb,AAPL,AAPL
2025-11-13 09:46:39,Bitcoin price lags behind stock rally as longest-ever US shutdown ends,"Bitcoin price traded flat over the past 24 hours, even as US equities surged to new all-time highs.",Yahoo,https://finnhub.io/api/news?id=a141f2fb1292a2e9eec4785b7bafa0c54b5b3cea7df5b76700397e1b3b07be62,AAPL,AAPL
2025-11-13 09:44:00,Prediction: These 3 Stocks Will Soar If the Supreme Court Nixes Trump's Tariffs,The looming decision of nine justices could provide a major catalyst for these stocks.,Yahoo,https://finnhub.io/api/news?id=3c8f3a0f6d184e6af3aa1cdfc0725fb59f0257e5b84328f25016df14f55a30d1,AAPL,AAPL
2025-11-13 09:25:21,Gold prices rise on US interest rate cut hopes as shutdown ends,"Bullion is above $4,200 an ounce as the reopening of US government boosts bets on the Fed lowering interest rates.",Yahoo,https://finnhub.io/api/news?id=3eeb8511d5e674e47854f2a5ab97905be68717daeb20a9c28b48ffdc6f5b8ffb,AAPL,AAPL
2025-11-13 09:01:53,Jim Cramer's top 10 things to watch in the stock market Thursday,Stocks were down early Thursday morning after the Dow reached a record high during yesterday's session.,CNBC,https://finnhub.io/api/news?id=ab699c894ea14b55f89c48e64274f0584040cd3de49b75a5adba068bb451ee8a,AAPL,AAPL
2025-11-13 08:59:03,FTSE 100 LIVE: London slips as UK economy contracts in blow to Rachel Reeves ahead of budget,"Real GDP per head came in unchanged, meaning there was no growth at all.",Yahoo,https://finnhub.io/api/news?id=afe4925c1cbe67e81fd3704a6edcd4e382aeeee2898d32462ac47aa705787ebd,AAPL,AAPL
2025-11-13 08:09:40,"Government shutdown ends, Disney earnings, Anthropic's $50 billion AI investment and more in Morning Squawk",Here are five key things investors need to know to start the trading day.,CNBC,https://finnhub.io/api/news?id=96c84f9ec8f0aab87a2dea2c4a9ec22ea978f818c6a9f0c78023acaafa052046,AAPL,AAPL
2025-11-13 07:36:00,2 Years Of The Rise Of The 'Magnificent Seven' Tech Stocks,"The seven companies that make up the S&P 500's ""Magnificent Seven"" stocks have been on the rise for some time. Read more here.",SeekingAlpha,https://finnhub.io/api/news?id=411d8a450d01311a52f05f0104be1fb2c93ee1376b606e071b5ae79d7a92f804,AAPL,AAPL
2025-11-13 07:30:21,UK economic growth slows to 0.1% amid hit from JLR cyber-attack,JLR hack drove UK economy into contraction in September.,Yahoo,https://finnhub.io/api/news?id=b33464cbe311e1cb01ef5906d3d4c1899a8086e39ed8ce3af008e99c10550664,AAPL,AAPL
2025-11-13 07:30:00,Seniors: Act Now to Squeeze the Most From a Big New Tax Break,"President Donald Trump’s campaign promise to scrap taxes on Social Security income never progressed in Congress, but many seniors are still getting a new tax break.  Tax breaks are usually capped at income levels, including a big new one for qualifying seniors age 65 and over by year end: a $6,000 deduction.  The tax break passed the Republican-controlled Congress in lieu of eliminating taxes on Social Security income.",Yahoo,https://finnhub.io/api/news?id=f70eb6f46c5e20bbd5d8f0f7d54cc869e5794386b323fbf04218bd3bf36e94b9,AAPL,AAPL
2025-11-13 04:16:08,Wall Street chiefs flock to White House dinner with Donald Trump,Donald Trump has summoned some of Wall Street’s biggest names including JPMorgan chief Jamie Dimon and billionaire Bill Ackman to a White House...,Yahoo,https://finnhub.io/api/news?id=a4336eb3b224c2d6f5921d514d59e2411bb44bd6fd2c7fb97d443f98f5713f45,AAPL,AAPL
2025-11-12 21:43:02,4 Reasons to Roll Your Covered Call Option and Keep Your Income Strategy Alive,Options expert Gavin McMaster explains when and why covered call traders should roll their positions.,Yahoo,https://finnhub.io/api/news?id=d7e940b1c1068581ac8d7362c3247e45d496221b1e6cec9b356b098c6dc6b05d,AAPL,AAPL
2025-11-12 21:15:00,"Top Analyst Reports for Apple, Procter & Gamble and UnitedHealth","Apple, Procter & Gamble, and UnitedHealth headline fresh analyst insights, with growth forecasts, cost challenges, and strategic updates driving investor focus.",Yahoo,https://finnhub.io/api/news?id=016dac64dbcb0f75ee355f738f07c74b4fda4b7399ba5f93a3d4daa1ff8f0319,AAPL,AAPL
2025-11-12 21:00:39,"Stock market today: Dow closes above 48,000 for first time, Nasdaq slips with government shutdown vote on deck",Investors awaited a key House vote that could end the longest government shutdown in US history.,Yahoo,https://finnhub.io/api/news?id=f0671f40b07c2efeedb04632296b9eedcdd5708ca34dc000800e7a4dee4fb93d,AAPL,AAPL
2025-11-12 20:00:00,RiverPark Long/Short Opportunity Fund: Q3 2025 Top And Bottom Performers,"RiverPark highlights Alphabet, Apple, and Nvidia as top Q3 performers, while ISRG, NFLX, and NOW faced headwinds. See what drove gains and setbacks.",SeekingAlpha,https://finnhub.io/api/news?id=aa78a8d7e3b1613507c6cf8d099ad2a2b1d1821287466d39b0c43564a95f0a7c,AAPL,AAPL
2025-11-12 18:20:13,"The Dow Heads for Another Record. Big Tech Is Dragging on the S&P 500, Nasdaq.","The Dow was cruising to its first close north of 48,000 on Wednesday, but Magnificent Seven stocks were a big drag on the S&P 500 and Nasdaq Composite.  The blue-chip index was up 400 points, or 0.8%, and on pace to build on yesterday’s closing high.  The S&P 500 was up just 0.1%.",Yahoo,https://finnhub.io/api/news?id=dcdd8f3f01a4a9b1b56acb001801dddf24f5184301b1b545debdfb160da357b4,AAPL,AAPL
2025-11-12 18:02:09,"Dow pulls back from record, falls 400 points in broad market sell-off: Live updates","Stocks retreated Thursday, with technology stocks weighing on the major averages even as a broader rotation occurs beneath the surface.",CNBC,https://finnhub.io/api/news?id=f281d3de841e85e7b238093aaf57dec6d9f9eb068a32248b2dbc0c6361995261,AAPL,AAPL
2025-11-12 17:58:39,Nvidia Stock: Apple Partner Signals Huge AI Hardware Demand; Is Nvidia A Buy Now?,Nvidia stock: Apple partner Foxconn signals high demand for its AI infrastructure that houses Nvidia chips.,Yahoo,https://finnhub.io/api/news?id=7b7f0056fb25cdc260d36499654939c16269b0c73cc832944c979f5a10c3a7cc,AAPL,AAPL
2025-11-12 16:11:33,AAPL: Apple Supplier Foxconn Sees AI Surge Driving 2026 Growth,Foxconn Prepares Major OpenAI Announcement at Tech Day,Yahoo,https://finnhub.io/api/news?id=049640d054abea9e1e3cc6b214d8b4bb0638284c04a09a3b79fee3b868329be1,AAPL,AAPL
2025-11-12 16:07:11,"Developer fee cuts not passed on to EU users, Apple says","BRUSSELS (Reuters) -Lower developer fees implemented by Apple to comply with European Union tech regulations have not reduced ​prices for users, the iPhone maker said on Wednesday, renewing its criticism of ‌Europe's efforts to rein in its market power.  Last year, in response to the bloc's Digital Markets Act, ‌Apple allowed software developers to distribute their apps to users in the EU outside its App Store and opt out of its in-app payment system, which charges commissions of up to 30%.  The U.S. tech giant, ⁠however, said a study it ‌commissioned from Analysis Group showed that app developers have not passed on the cost savings to users.",Yahoo,https://finnhub.io/api/news?id=d413052a4ab473edc76e9b8310780e3d01230cebd2003c8655fc43ddc68c4a4f,AAPL,AAPL
2025-11-12 15:22:00,Nvidia Stock Stutters After SoftBank Stake Sale. How Foxconn Is Boosting AI Hopes.,Nvidia  stock was wavering Wednesday as Foxconn Technology Group said there was strong demand for artificial-intelligence hardware.  Nvidia shares were broadly flat at $193.24 in early.  The stock fell 3% on Tuesday after Japan’s  SoftBank Group  disclosed that it had sold a $5.83 billion stake in the chip maker.,Yahoo,https://finnhub.io/api/news?id=e8467398744ac4441a15b32b8da4c753c5068b79c4709040078dc3efde9282c1,AAPL,AAPL
2025-11-12 15:06:00,This Pandemic Darling Is Down 40% This Year. Now the Stock Is Rising Sharply.,A report the company is exploring a sale comes as it faces pressure from activist investor Starboard Value.,Yahoo,https://finnhub.io/api/news?id=3df788fcfe767f3c445675f3c9d0da75af8ba400a6e31784f276b28c8ea3c394,AAPL,AAPL
2025-11-12 15:01:59,Nasdaq Loses Early Gains,"The Nasdaq Composite’s early gain didn’t last long. The tech-heavy index was down 0.3% after opening higher. The S&P 500 was up just 0.1%. The Dow was up 400 points, or 0.8%. Riskier stocks were still rebounding, but some of the S&P and Nasdaq’s heaviest hitters were mixed.",Yahoo,https://finnhub.io/api/news?id=3638db684edb083293c24d34de12f71ca134aa095cb979c3b12164dd7e1b37cd,AAPL,AAPL
2025-11-12 14:48:24,"Whoop Is Considering Going Public in the Next Two Years, CEO Says","Founder and Chief Executive Officer Will Ahmed said the business is well-positioned for an IPO now that it’s broadened its portfolio to include proprietary technology, hardware, software, analytics and other items, such as accessories and apparel.  While Ahmed has previously said Whoop is likely to go public, he hadn’t shared when that might happen.",Yahoo,https://finnhub.io/api/news?id=c52bd26f81e6249433c8306acf14bd99edf8bb34cae7dacf1e03ca87cb5e5d3b,AAPL,AAPL
2025-11-12 14:41:14,Rare pink diamond expected to fetch $20m at auction,A rare pink diamond is set to be auctioned on Wednesday and is expected to sell for around $20m.,Yahoo,https://finnhub.io/api/news?id=14e781e7496ef58f281db709283dc1fd658d0c83789fe7676977527d772112a1,AAPL,AAPL
2025-11-12 14:35:10,"Stock market today: Dow, S&P 500, Nasdaq diverge as Big Tech wobbles ahead of House shutdown vote",Investors awaited a key House vote that could end the longest government shutdown in US history.,Yahoo,https://finnhub.io/api/news?id=5ac1e354046ae67801df8a12a0c9586a9da27f72dc8aca009ddc32880dfd8396,AAPL,AAPL
2025-11-12 14:24:40,"Apple: Too Little, Too Late?","Apple remains a strong consumer brand but faces stagnating growth and a lack of innovation, making it a sell at current valuations. Find out why AAPL is a Sell.",SeekingAlpha,https://finnhub.io/api/news?id=7d333688178855fa1b57d17a8b99df585a3aca4a2a00711b5b690ea122e13432,AAPL,AAPL
2025-11-12 14:20:00,"If You'd Invested $500 in Nvidia Stock 1 Year Ago, Here's How Much You'd Have Today","Nvidia has continued to beat the market, even after adding trillions to its market cap.",Yahoo,https://finnhub.io/api/news?id=07a47aa9451cfa9474ed8203f048e2ca8a3d9689e8a289ab510ccf32bf6ac84a,AAPL,AAPL
2025-11-12 13:49:29,Warren Buffett Stepping Down With 31% of Berkshire in Cash: His 3 Ultra Safest Stocks,These three longtime Warren Buffett favorite stock picks are likely to stay in the Berkshire Hathaway portfolio long after he steps down.,Yahoo,https://finnhub.io/api/news?id=ba759bd23f322190666c48ce31ea99d7699fbd0dbd664c1864bab17d0b49fd98,AAPL,AAPL
2025-11-12 13:48:58,10 High Quality ETFs & Stocks To Buy In The Next Market Downturn And Hold Until 2030,,SeekingAlpha,https://finnhub.io/api/news?id=76b42e36e743e58ebcb32e24328c02d01398875d1a87ece4f4584b582d89ee87,AAPL,AAPL
